sensor_id,timestamp,temperature_C,humidity_%,sea_temperature_C,sea_temp_band
M2,2014-08-14T06:00:00Z,13.94,87.5,14.9,warm
M4-Archive,2005-11-15T08:00:00Z,11.3,67.0,12.5,mild
M4,2010-06-26T03:00:00Z,14.8,94.0,14.9,warm
M5,2009-11-12T07:00:00Z,12.9,87.0,12.7,mild
M2,2010-02-03T06:00:00Z,5.5,63.0,8.3,cold
M4,2007-08-28T15:00:00Z,14.8,83.0,15.0,warm
M5,2006-09-23T19:00:00Z,16.2,92.0,15.5,warm
M4-Archive,2004-07-31T20:00:00Z,16.2,84.0,15.5,warm
M3,2006-09-27T09:00:00Z,17.2,96.0,16.1,warm
M5,2013-09-27T16:00:00Z,16.06,87.9,15.18,warm
M3,2005-07-19T21:00:00Z,16.7,94.0,15.9,warm
M2,2003-05-12T04:00:00Z,8.4,77.0,9.9,cold
M6,2017-07-31T20:00:00Z,13.8,86.0,14.2,warm
M1,2001-08-20T05:00:00Z,15.6,71.6,16.1,warm
M6,2013-08-24T00:00:00Z,15.4,93.0,15.8,warm
M4,2016-11-23T10:00:00Z,8.4,55.5,11.55,mild
M3,2006-07-10T12:00:00Z,15.1,92.0,15.0,warm
M3,2007-09-11T23:00:00Z,16.9,87.0,16.9,warm
M2,2008-02-28T17:00:00Z,9.1,83.0,8.7,cold
M5,2006-12-03T02:00:00Z,10.7,86.0,12.3,mild
M1,2006-12-06T21:00:00Z,11.6,77.0,10.8,cold
M3,2011-07-21T02:00:00Z,13.3,77.0,13.9,warm
M5,2017-06-10T20:00:00Z,14.35,91.8,13.57,mild
M6,2012-08-09T02:00:00Z,15.5,97.0,15.5,warm
M3,2005-08-26T10:00:00Z,15.0,78.0,16.5,warm
M1,2006-11-16T18:00:00Z,6.8,85.0,12.4,mild
M4-Archive,2006-07-11T00:00:00Z,14.1,84.0,14.0,warm
M3,2005-06-16T05:00:00Z,15.0,97.0,13.8,mild
M2,2011-05-31T19:00:00Z,11.65,84.2,11.1,mild
M6,2008-09-05T11:00:00Z,14.0,75.0,14.7,warm
M5,2011-01-14T06:00:00Z,10.0,95.0,9.0,cold
M5,2007-01-30T04:00:00Z,7.6,74.0,9.8,cold
M4-Archive,2007-03-14T16:00:00Z,10.4,86.0,8.9,cold
M3,2009-05-08T08:00:00Z,10.5,78.0,10.9,cold
M3,2006-10-05T09:00:00Z,16.5,91.0,15.6,warm
M3,2016-10-28T07:00:00Z,14.18,80.1,13.33,mild
M4-Archive,2005-05-29T21:00:00Z,10.5,68.0,11.6,mild
M6,2008-10-14T17:00:00Z,12.4,78.0,14.2,warm
M6,2011-04-08T01:00:00Z,10.3,99.0,11.1,cold
M2,2011-11-28T04:00:00Z,10.89,66.6,13.24,mild
M4,2010-05-01T22:00:00Z,9.3,74.0,11.0,cold
M4-Archive,2006-01-25T15:00:00Z,7.9,72.0,9.8,cold
M5,2005-02-08T13:00:00Z,9.5,77.0,9.6,cold
M5,2013-09-25T22:00:00Z,15.58,94.5,15.28,warm
M6,2013-02-20T06:00:00Z,10.9,84.0,10.9,cold
M2,2012-07-23T13:00:00Z,14.69,98.0,14.08,warm
M2,2008-03-23T10:00:00Z,6.4,78.0,7.9,cold
M2,2005-05-06T10:00:00Z,9.4,76.0,9.1,cold
M3,2003-09-01T10:00:00Z,15.7,64.0,17.2,warm
M4-Archive,2003-10-10T17:00:00Z,13.4,66.0,14.2,warm
M6,2012-02-03T09:00:00Z,9.4,70.0,10.8,cold
M6,2013-10-30T03:00:00Z,13.8,93.0,14.2,warm
M6,2008-10-31T03:00:00Z,10.8,67.0,13.4,mild
M1,2002-05-11T10:00:00Z,9.6,56.0,11.3,mild
M3,2016-08-30T07:00:00Z,16.57,91.4,16.0,warm
M5,2006-11-14T17:00:00Z,12.8,87.0,13.8,mild
M3,2010-04-08T16:00:00Z,10.5,78.0,10.8,cold
M3,2010-09-16T21:00:00Z,15.1,61.0,16.3,warm
M4,2008-03-11T17:00:00Z,7.9,80.0,10.3,cold
M6,2013-03-19T14:00:00Z,5.8,78.0,10.6,cold
M6,2014-01-21T03:00:00Z,10.7,79.0,8.9,cold
M1,2002-01-24T02:00:00Z,10.0,79.0,10.7,cold
M3,2012-10-20T15:00:00Z,12.81,89.8,12.44,mild
M4-Archive,2005-09-12T06:00:00Z,14.3,90.0,15.4,warm
M5,2016-09-24T21:00:00Z,15.88,83.6,15.48,warm
M1,2002-05-31T16:00:00Z,11.7,94.0,11.5,mild
M3,2009-12-30T03:00:00Z,6.3,93.0,10.7,cold
M1,2005-06-12T02:00:00Z,11.5,77.0,13.9,warm
M1,2003-07-01T13:00:00Z,14.1,92.0,14.1,warm
M5,2008-10-06T16:00:00Z,14.6,94.0,14.1,warm
M3,2006-04-29T22:00:00Z,9.0,80.0,11.3,mild
M3,2002-12-22T05:00:00Z,10.5,95.0,11.3,mild
M1,2004-05-07T18:00:00Z,9.7,72.0,10.6,cold
M6,2009-05-31T15:00:00Z,11.7,97.0,11.7,mild
M2,2001-12-08T08:00:00Z,11.4,86.0,12.2,mild
M4-Archive,2006-01-14T04:00:00Z,7.9,74.0,9.7,cold
M6,2015-08-17T03:00:00Z,14.1,91.0,13.9,warm
M5,2010-04-15T09:00:00Z,8.1,88.0,8.7,cold
M2,2015-02-04T10:00:00Z,5.22,64.8,8.99,cold
M3,2006-09-30T11:00:00Z,15.3,82.0,16.0,warm
M4-Archive,2006-09-07T07:00:00Z,14.6,80.0,15.6,warm
M3,2006-11-26T08:00:00Z,12.6,79.0,12.3,mild
M3,2011-04-09T07:00:00Z,11.8,94.0,11.2,mild
M3,2004-08-14T13:00:00Z,16.9,92.0,16.8,warm
M2,2016-01-10T02:00:00Z,6.38,87.5,11.14,mild
M3,2017-04-20T23:00:00Z,12.09,80.9,12.1,mild
M2,2008-02-06T04:00:00Z,7.0,79.0,9.4,cold
M3,2009-02-17T21:00:00Z,10.1,81.0,9.9,cold
M5,2007-10-17T06:00:00Z,12.4,72.0,14.2,warm
M1,2002-07-20T22:00:00Z,13.8,84.0,15.0,warm
M2,2015-10-08T14:00:00Z,13.87,81.2,14.08,warm
M1,2003-09-25T16:00:00Z,15.5,90.0,15.9,warm
M3,2016-10-25T17:00:00Z,12.74,84.8,13.54,mild
M6,2017-07-08T18:00:00Z,14.3,82.0,14.6,warm
M1,2006-07-19T10:00:00Z,18.5,89.0,17.4,warm
M5,2007-08-17T22:00:00Z,16.1,93.0,15.6,warm
M4-Archive,2006-04-13T05:00:00Z,9.6,78.0,8.5,cold
M4-Archive,2003-10-30T03:00:00Z,9.1,82.0,13.2,mild
M5,2006-12-17T03:00:00Z,10.0,79.0,11.2,mild
M5,2017-01-19T02:00:00Z,8.98,71.9,10.7,cold
M1,2005-04-09T00:00:00Z,7.7,58.0,10.5,cold
M6,2010-11-14T23:00:00Z,8.5,76.0,12.0,mild
M4-Archive,2004-11-20T13:00:00Z,6.5,91.0,11.7,mild
M2,2015-07-02T02:00:00Z,13.97,96.1,13.33,mild
M3,2010-06-30T06:00:00Z,16.2,86.0,16.2,warm
M2,2009-12-31T07:00:00Z,6.1,66.0,10.4,cold
M6,2014-05-19T01:00:00Z,8.7,66.0,10.8,cold
M4,2010-02-02T03:00:00Z,10.1,95.0,10.0,cold
M6,2016-08-01T18:00:00Z,16.3,99.0,16.0,warm
M3,2007-07-14T13:00:00Z,15.7,90.0,15.5,warm
M6,2016-10-29T14:00:00Z,14.2,94.0,14.0,warm
M4-Archive,2003-10-27T06:00:00Z,11.6,91.0,13.4,mild
M1,2006-10-02T15:00:00Z,13.7,73.0,15.2,warm
M3,2002-12-26T14:00:00Z,11.6,85.0,11.4,mild
M3,2008-10-04T23:00:00Z,14.6,99.0,13.5,mild
M3,2007-11-13T11:00:00Z,13.1,76.0,13.6,mild
M3,2006-05-14T15:00:00Z,12.6,94.0,12.3,mild
M3,2008-08-14T21:00:00Z,15.3,76.0,16.1,warm
M6,2016-07-15T20:00:00Z,14.2,75.0,14.6,warm
M2,2014-11-27T02:00:00Z,10.45,77.3,13.6,mild
M6,2011-11-24T20:00:00Z,8.9,67.0,11.6,mild
M5,2011-08-05T07:00:00Z,13.8,78.0,15.3,warm
M3,2005-05-16T14:00:00Z,10.3,85.0,11.7,mild
M1,2004-03-11T13:00:00Z,8.1,84.0,10.5,cold
M2,2014-10-19T22:00:00Z,13.66,82.8,15.31,warm
M3,2015-01-24T08:00:00Z,8.67,59.0,11.14,mild
M4-Archive,2003-07-08T02:00:00Z,14.4,87.0,14.8,warm
M3,2003-12-17T15:00:00Z,11.1,90.0,11.7,mild
M2,2015-01-02T07:00:00Z,7.85,68.8,11.21,mild
M4-Archive,2003-06-24T20:00:00Z,14.7,81.0,14.2,warm
M1,2001-09-15T09:00:00Z,14.6,77.0,15.5,warm
M4-Archive,2005-04-27T07:00:00Z,8.2,85.0,9.6,cold
M4,2012-11-22T04:00:00Z,8.6,80.5,10.7,cold
M2,2010-01-08T22:00:00Z,5.0,65.0,8.9,cold
M2,2006-12-16T16:00:00Z,9.2,78.0,11.6,mild
M5,2007-07-14T13:00:00Z,15.1,93.0,14.4,warm
M3,2004-03-20T17:00:00Z,10.2,75.0,11.0,cold
M3,2011-06-03T18:00:00Z,12.7,91.0,12.9,mild
M3,2007-08-03T20:00:00Z,17.2,92.0,16.7,warm
M1,2002-09-13T13:00:00Z,16.1,88.0,15.1,warm
M5,2010-03-27T09:00:00Z,8.3,88.0,8.4,cold
M6,2009-08-10T17:00:00Z,13.8,94.0,15.4,warm
M6,2012-09-17T01:00:00Z,13.7,71.0,14.7,warm
M2,2004-09-14T17:00:00Z,14.6,62.0,14.0,warm
M3,2004-02-04T07:00:00Z,12.8,99.0,10.9,cold
M1,2002-01-14T04:00:00Z,12.1,97.0,10.7,cold
M3,2005-08-18T12:00:00Z,16.8,82.0,17.1,warm
M3,2003-08-16T14:00:00Z,18.2,76.0,18.7,warm
M3,2004-11-19T14:00:00Z,8.7,59.0,11.5,mild
M2,2002-06-29T17:00:00Z,13.3,82.0,12.6,mild
M2,2008-01-24T22:00:00Z,8.2,77.0,9.9,cold
M6,2010-06-17T15:00:00Z,13.1,91.0,14.8,warm
M4,2016-09-05T13:00:00Z,15.34,90.2,14.7,warm
M3,2006-01-11T10:00:00Z,9.5,68.0,11.0,cold
M4,2007-06-16T22:00:00Z,13.0,74.0,14.1,warm
M4,2011-05-18T14:00:00Z,8.7,79.0,11.4,mild
M6,2009-05-26T19:00:00Z,11.1,93.0,11.5,mild
M2,2015-09-16T06:00:00Z,13.25,84.8,13.98,warm
M3,2008-11-23T14:00:00Z,10.2,82.0,11.5,mild
M4,2016-09-08T02:00:00Z,15.13,93.4,14.73,warm
M2,2012-11-08T04:00:00Z,10.65,84.4,13.09,mild
M3,2005-08-01T21:00:00Z,16.4,84.0,16.6,warm
M4-Archive,2006-12-13T17:00:00Z,12.2,94.0,10.8,cold
M1,2004-12-14T03:00:00Z,12.2,88.0,11.2,mild
M5,2012-07-17T17:00:00Z,15.51,95.8,15.41,warm
M2,2011-09-28T02:00:00Z,15.82,86.8,14.03,warm
M3,2006-01-19T01:00:00Z,11.4,94.0,11.1,cold
M3,2003-04-16T03:00:00Z,10.4,93.0,11.2,mild
M2,2015-12-19T13:00:00Z,13.29,90.2,12.06,mild
M6,2012-05-09T05:00:00Z,8.2,70.0,10.8,cold
M6,2009-09-13T21:00:00Z,15.0,92.0,14.9,warm
M5,2009-08-09T03:00:00Z,16.0,93.0,15.9,warm
M6,2009-11-30T11:00:00Z,9.8,68.0,12.3,mild
M2,2009-11-04T23:00:00Z,11.34,82.1,13.71,mild
M5,2005-04-01T22:00:00Z,10.2,90.0,9.9,cold
M3,2003-03-12T21:00:00Z,9.3,74.0,10.9,cold
M5,2007-03-25T21:00:00Z,9.6,91.0,9.4,cold
M2,2010-12-13T12:00:00Z,6.52,65.6,11.04,cold
M6,2008-11-18T09:00:00Z,12.2,97.0,12.9,mild
M1,2001-06-25T12:00:00Z,14.9,94.3,14.5,warm
M1,2002-10-03T03:00:00Z,14.8,76.0,15.2,warm
M6,2010-04-29T22:00:00Z,10.5,90.0,11.4,mild
M4-Archive,2006-03-16T14:00:00Z,5.4,64.0,8.7,cold
M3,2006-09-28T16:00:00Z,15.9,79.0,16.0,warm
M6,2009-12-09T09:00:00Z,10.3,70.0,11.8,mild
M5,2006-08-25T19:00:00Z,16.5,92.0,16.0,warm
M4-Archive,2004-09-26T12:00:00Z,14.5,96.0,14.1,warm
M4,2008-10-13T18:00:00Z,10.6,87.0,13.1,mild
M4-Archive,2004-08-07T21:00:00Z,17.7,79.0,15.4,warm
M3,2009-06-01T14:00:00Z,13.7,92.0,12.9,mild
M3,2008-05-24T19:00:00Z,15.1,79.0,13.5,mild
M4,2007-11-20T20:00:00Z,10.2,77.0,12.3,mild
M2,2005-07-29T21:00:00Z,13.1,97.0,12.9,mild
M5,2016-12-10T16:00:00Z,11.61,92.2,11.9,mild
M6,2007-10-16T20:00:00Z,13.1,62.0,14.9,warm
M4,2017-08-02T22:00:00Z,14.52,95.3,14.42,warm
M4-Archive,2003-04-17T21:00:00Z,13.9,69.0,10.0,cold
M1,2002-09-22T03:00:00Z,15.4,86.0,15.4,warm
M1,2003-08-15T05:00:00Z,16.4,78.0,17.2,warm
M4,2009-03-26T06:00:00Z,8.7,61.0,10.0,cold
M2,2006-07-07T10:00:00Z,14.3,83.0,13.4,mild
M6,2010-09-19T19:00:00Z,16.2,84.0,16.1,warm
M4,2008-02-29T16:00:00Z,9.4,79.0,10.6,cold
M3,2012-08-19T16:00:00Z,16.36,93.4,16.2,warm
M2,2006-01-02T13:00:00Z,9.5,84.0,11.0,cold
M4-Archive,2005-09-13T07:00:00Z,16.6,91.0,15.4,warm
M6,2007-11-15T19:00:00Z,13.9,78.0,14.5,warm
M5,2010-10-29T10:00:00Z,14.1,92.0,13.4,mild
M2,2015-08-14T10:00:00Z,14.07,88.7,13.71,mild
M1,2001-11-15T05:00:00Z,11.5,82.0,12.9,mild
M5,2012-04-25T22:00:00Z,8.84,86.8,9.84,cold
M1,2006-05-06T18:00:00Z,9.6,80.0,10.7,cold
M2,2001-11-07T09:00:00Z,12.4,88.0,13.2,mild
M3,2005-03-25T16:00:00Z,11.4,86.0,11.0,cold
M3,2009-05-08T22:00:00Z,10.1,79.0,10.9,cold
M6,2015-09-02T15:00:00Z,12.5,77.0,14.5,warm
M2,2011-05-15T16:00:00Z,12.5,85.1,11.1,mild
M6,2016-07-03T11:00:00Z,12.0,70.0,14.1,warm
M2,2011-06-22T00:00:00Z,12.5,92.4,11.57,mild
M2,2013-01-04T19:00:00Z,10.18,90.6,9.36,cold
M6,2013-09-13T20:00:00Z,14.0,72.0,15.5,warm
M4-Archive,2005-10-12T22:00:00Z,11.7,69.0,13.9,warm
M6,2012-05-27T07:00:00Z,12.8,94.0,12.0,mild
M2,2015-09-21T22:00:00Z,11.82,87.1,14.08,warm
M6,2017-04-28T07:00:00Z,10.4,75.0,11.8,mild
M5,2011-04-12T06:00:00Z,8.9,72.0,9.9,cold
M3,2012-07-28T19:00:00Z,14.38,74.2,15.35,warm
M6,2010-06-21T21:00:00Z,15.5,96.0,15.2,warm
M5,2009-10-17T09:00:00Z,12.9,74.0,14.6,warm
M4,2008-03-20T19:00:00Z,10.4,86.0,10.2,cold
M5,2011-05-26T15:00:00Z,12.3,74.0,12.1,mild
M6,2012-04-19T13:00:00Z,8.6,78.0,10.3,cold
M1,2001-04-10T07:00:00Z,9.8,82.7,9.5,cold
M1,2005-12-26T03:00:00Z,8.6,78.0,10.9,cold
M4-Archive,2005-04-24T20:00:00Z,10.2,90.0,9.5,cold
M1,2006-07-20T14:00:00Z,16.8,89.0,16.9,warm
M2,2012-01-16T23:00:00Z,8.02,75.6,9.61,cold
M5,2007-04-18T00:00:00Z,11.0,81.0,12.4,mild
M6,2008-07-06T17:00:00Z,14.4,90.0,14.7,warm
M6,2007-11-23T10:00:00Z,10.8,58.0,13.7,mild
M3,2007-10-09T11:00:00Z,15.3,93.0,15.1,warm
M6,2010-10-24T05:00:00Z,12.4,80.0,14.1,warm
M5,2011-02-10T08:00:00Z,8.0,93.0,8.3,cold
M5,2015-07-02T03:00:00Z,15.3,84.0,15.35,warm
M3,2012-06-09T04:00:00Z,11.75,77.3,12.89,mild
M2,2007-01-20T00:00:00Z,11.7,80.0,10.3,cold
M4,2017-06-13T09:00:00Z,12.47,91.8,12.68,mild
M4-Archive,2003-08-29T03:00:00Z,15.2,77.0,16.1,warm
M6,2008-06-08T00:00:00Z,13.8,94.0,13.9,warm
M4-Archive,2006-04-09T17:00:00Z,6.2,73.0,8.4,cold
M2,2013-06-12T16:00:00Z,10.76,93.4,10.42,cold
M3,2007-03-01T09:00:00Z,9.5,67.0,10.8,cold
M2,2004-10-18T05:00:00Z,9.9,82.0,14.2,warm
M6,2009-05-16T04:00:00Z,10.5,91.0,11.8,mild
M4,2016-07-27T00:00:00Z,13.87,88.3,14.6,warm
M1,2004-02-14T05:00:00Z,10.0,91.0,10.9,cold
M3,2017-05-13T21:00:00Z,12.16,69.1,12.48,mild
M5,2006-10-07T16:00:00Z,14.9,75.0,14.7,warm
M5,2005-03-02T07:00:00Z,4.3,82.0,9.0,cold
M4-Archive,2006-03-08T01:00:00Z,9.3,97.0,8.7,cold
M3,2004-10-30T03:00:00Z,11.2,87.0,11.8,mild
M5,2008-10-14T16:00:00Z,14.5,94.0,14.1,warm
M3,2003-06-10T17:00:00Z,13.3,87.0,13.3,mild
M5,2005-06-26T11:00:00Z,13.8,91.0,15.4,warm
M2,2006-01-16T18:00:00Z,8.6,89.0,10.5,cold
M5,2015-05-16T22:00:00Z,11.37,78.9,11.11,mild
M1,2001-06-05T19:00:00Z,12.3,85.8,13.2,mild
M3,2005-09-30T15:00:00Z,14.0,76.0,14.8,warm
M4,2008-10-26T13:00:00Z,9.2,78.0,12.3,mild
M3,2006-01-03T07:00:00Z,11.2,94.0,11.1,cold
M2,2012-02-09T02:00:00Z,6.24,84.8,8.82,cold
M4,2010-10-22T19:00:00Z,11.1,74.0,13.5,mild
M3,2010-08-19T11:00:00Z,14.2,96.0,16.5,warm
M4-Archive,2006-07-05T20:00:00Z,15.8,84.0,15.1,warm
M6,2013-01-18T16:00:00Z,5.4,76.0,10.9,cold
M6,2009-05-16T14:00:00Z,10.7,75.0,11.9,mild
M5,2006-04-10T09:00:00Z,5.6,79.0,8.8,cold
M1,2004-11-09T00:00:00Z,11.2,92.0,11.8,mild
M2,2002-01-20T06:00:00Z,10.7,87.0,9.6,cold
M3,2008-02-11T09:00:00Z,9.8,87.0,11.4,mild
Belmullet-AMETS,2011-06-21T10:00:00Z,12.02,94.1,12.16,mild
M5,2005-08-19T23:00:00Z,15.2,76.0,15.6,warm
M3,2017-04-30T00:00:00Z,10.21,87.1,11.55,mild
M5,2006-05-23T14:00:00Z,11.1,73.0,11.0,cold
M1,2007-01-03T15:00:00Z,11.5,86.0,10.4,cold
M6,2008-08-21T12:00:00Z,14.9,84.0,15.7,warm
M5,2013-09-06T10:00:00Z,13.18,79.3,16.65,warm
M1,2006-05-04T07:00:00Z,10.8,90.0,10.6,cold
M2,2007-06-06T10:00:00Z,11.7,94.0,11.3,mild
M3,2004-01-18T01:00:00Z,9.7,68.0,11.2,mild
M4,2011-01-27T16:00:00Z,6.5,71.0,9.5,cold
M6,2016-06-07T08:00:00Z,12.9,91.0,13.6,mild
M4,2012-10-21T22:00:00Z,12.57,86.3,12.44,mild
M5,2012-04-18T08:00:00Z,7.58,81.2,9.73,cold
M3,2016-05-25T04:00:00Z,12.26,85.2,12.37,mild
Belmullet-AMETS,2011-06-22T16:00:00Z,13.08,84.2,12.51,mild
M5,2007-04-11T05:00:00Z,10.6,96.0,11.2,mild
M3,2007-02-13T08:00:00Z,9.5,85.0,10.7,cold
M2,2015-11-22T00:00:00Z,7.75,87.5,12.37,mild
M4-Archive,2006-07-01T22:00:00Z,13.8,92.0,13.9,warm
M6,2013-03-06T18:00:00Z,10.9,95.0,10.6,cold
M6,2009-04-09T09:00:00Z,7.4,66.0,11.2,mild
M3,2004-03-02T22:00:00Z,10.0,96.0,10.3,cold
M6,2011-09-03T20:00:00Z,13.6,75.0,14.3,warm
M6,2007-06-22T05:00:00Z,12.1,85.0,13.9,warm
M3,2003-05-06T19:00:00Z,11.7,94.0,11.7,mild
M4,2012-11-07T18:00:00Z,11.06,82.4,11.21,mild
M4-Archive,2003-06-13T13:00:00Z,12.3,83.0,12.5,mild
M5,2006-03-08T16:00:00Z,10.2,96.0,9.0,cold
M4,2009-08-13T11:00:00Z,14.3,83.0,14.7,warm
M5,2012-06-30T22:00:00Z,12.98,72.6,14.38,warm
M3,2014-10-28T04:00:00Z,15.13,98.0,14.29,warm
M1,2003-11-06T04:00:00Z,13.1,88.0,12.9,mild
M6,2015-09-22T03:00:00Z,12.5,81.0,13.7,mild
M4,2009-07-21T10:00:00Z,14.8,81.0,15.5,warm
M4,2011-11-14T23:00:00Z,10.79,82.0,12.1,mild
M3,2012-06-15T13:00:00Z,13.12,92.2,13.23,mild
M5,2006-09-22T17:00:00Z,15.9,92.0,15.1,warm
M4,2009-06-15T03:00:00Z,13.5,91.0,12.3,mild
M6,2015-06-10T05:00:00Z,10.7,75.0,12.0,mild
M2,2014-12-21T09:00:00Z,11.06,85.9,11.79,mild
M2,2005-05-20T19:00:00Z,11.0,78.0,9.9,cold
M2,2004-10-21T19:00:00Z,12.2,72.0,14.0,warm
M4,2009-03-16T18:00:00Z,9.4,82.0,10.2,cold
M6,2017-07-23T03:00:00Z,13.4,94.0,15.0,warm
M3,2010-12-28T00:00:00Z,11.8,97.0,10.8,cold
M2,2003-10-17T23:00:00Z,11.9,82.0,13.9,warm
M4-Archive,2007-03-08T22:00:00Z,7.9,73.0,9.0,cold
M5,2017-03-30T09:00:00Z,10.96,95.7,9.71,cold
M2,2007-10-19T11:00:00Z,13.6,79.0,13.8,mild
M2,2001-12-10T00:00:00Z,9.6,75.0,11.8,mild
M5,2010-11-13T06:00:00Z,10.6,66.0,12.7,mild
M6,2007-04-18T15:00:00Z,11.2,71.0,11.5,mild
M6,2012-07-22T08:00:00Z,15.9,99.0,15.1,warm
M2,2007-02-23T19:00:00Z,9.4,94.0,9.0,cold
M4-Archive,2006-07-26T13:00:00Z,18.4,93.0,17.8,warm
M1,2001-07-20T19:00:00Z,15.0,93.1,14.9,warm
M2,2005-11-14T08:00:00Z,10.1,83.0,13.1,mild
M2,2008-04-05T07:00:00Z,6.6,68.0,7.8,cold
M4,2011-04-26T18:00:00Z,10.8,77.0,11.1,cold
M3,2011-04-05T20:00:00Z,11.9,100.0,10.9,cold
M2,2003-09-15T07:00:00Z,14.8,91.0,14.7,warm
M5,2007-12-26T18:00:00Z,11.6,92.0,10.9,cold
M2,2001-11-16T15:00:00Z,11.9,84.0,12.6,mild
M1,2006-05-12T14:00:00Z,11.8,90.0,12.3,mild
M5,2011-01-21T13:00:00Z,5.4,78.0,8.9,cold
M1,2007-04-29T08:00:00Z,12.5,91.0,12.3,mild
M4-Archive,2005-11-19T20:00:00Z,9.5,79.0,12.3,mild
M3,2003-05-12T13:00:00Z,10.2,73.0,11.7,mild
M6,2009-11-16T13:00:00Z,10.9,74.0,13.0,mild
M3,2005-08-28T17:00:00Z,17.2,94.0,16.6,warm
M4,2011-08-09T19:00:00Z,13.56,83.2,14.66,warm
M4-Archive,2003-06-05T20:00:00Z,12.7,94.0,12.0,mild
M4,2008-11-08T16:00:00Z,9.4,72.0,11.7,mild
M3,2005-04-28T14:00:00Z,11.0,80.0,11.0,cold
M5,2013-07-02T14:00:00Z,14.48,94.9,14.08,warm
M3,2005-05-11T17:00:00Z,11.4,72.0,11.8,mild
M5,2016-08-03T21:00:00Z,15.51,86.3,14.18,warm
M6,2014-05-18T22:00:00Z,9.1,75.0,10.9,cold
M4,2008-10-22T14:00:00Z,12.5,79.0,12.5,mild
M1,2002-12-23T22:00:00Z,12.0,91.0,11.3,mild
M3,2007-05-30T20:00:00Z,12.7,88.0,12.7,mild
M3,2014-09-09T06:00:00Z,14.72,85.5,15.96,warm
M3,2011-08-09T08:00:00Z,14.7,66.0,15.0,warm
M5,2008-01-21T07:00:00Z,10.8,96.0,9.9,cold
M2,2010-01-20T07:00:00Z,6.9,88.0,9.0,cold
M1,2006-04-20T04:00:00Z,8.8,84.0,10.3,cold
M2,2014-10-20T00:00:00Z,13.66,82.8,15.24,warm
M5,2013-05-31T07:00:00Z,11.78,87.9,11.11,mild
M3,2010-05-23T00:00:00Z,13.6,90.0,13.0,mild
M5,2007-07-28T18:00:00Z,15.1,99.0,15.8,warm
M1,2001-12-08T12:00:00Z,11.6,90.0,11.9,mild
M5,2005-06-15T08:00:00Z,14.7,81.0,14.4,warm
M3,2005-07-04T07:00:00Z,12.8,73.0,14.7,warm
M4,2010-12-03T00:00:00Z,6.6,78.0,10.7,cold
M2,2015-11-24T21:00:00Z,10.55,84.8,12.75,mild
M2,2005-10-19T03:00:00Z,12.8,94.0,13.6,mild
M4,2008-06-03T17:00:00Z,13.0,68.0,14.2,warm
M3,2008-09-09T22:00:00Z,14.1,83.0,13.4,mild
M2,2005-09-18T17:00:00Z,14.6,78.0,14.2,warm
M3,2012-10-19T03:00:00Z,11.82,85.9,12.41,mild
M5,2005-06-28T15:00:00Z,13.9,91.0,14.4,warm
M3,2003-11-13T04:00:00Z,12.9,75.0,13.1,mild
M5,2010-05-01T12:00:00Z,10.3,80.0,10.9,cold
M3,2007-12-10T11:00:00Z,10.2,63.0,11.7,mild
M2,2010-12-13T13:00:00Z,6.52,64.5,11.07,cold
M4,2011-07-22T16:00:00Z,12.7,76.6,14.49,warm
M3,2007-06-15T18:00:00Z,13.5,92.0,15.5,warm
M1,2007-03-11T08:00:00Z,9.1,90.0,10.3,cold
M5,2010-02-16T22:00:00Z,6.0,66.0,8.6,cold
M6,2008-11-23T02:00:00Z,11.7,79.0,12.8,mild
M3,2012-10-09T04:00:00Z,12.3,96.5,12.65,mild
M1,2004-11-21T21:00:00Z,12.6,89.0,11.8,mild
M5,2016-05-05T01:00:00Z,10.21,90.2,10.15,cold
M5,2010-01-05T02:00:00Z,4.4,80.0,10.2,cold
M4-Archive,2004-06-05T07:00:00Z,14.0,97.0,13.5,mild
M6,2017-06-26T13:00:00Z,11.1,94.0,12.7,mild
M4-Archive,2003-07-04T02:00:00Z,13.5,83.0,14.6,warm
M3,2002-08-20T07:00:00Z,14.7,72.0,15.4,warm
M2,2008-03-27T11:00:00Z,6.6,85.0,7.9,cold
M2,2014-09-10T03:00:00Z,14.28,87.1,14.32,warm
M2,2003-04-27T19:00:00Z,10.0,93.0,9.0,cold
M1,2001-08-12T16:00:00Z,16.9,99.4,16.1,warm
M2,2012-09-08T17:00:00Z,14.65,84.8,15.55,warm
M4,2011-12-02T07:00:00Z,9.18,69.5,11.38,mild
M6,2008-07-29T17:00:00Z,16.0,87.0,16.4,warm
M6,2008-05-15T22:00:00Z,13.8,92.0,14.2,warm
M4,2013-01-08T11:00:00Z,9.87,99.6,10.25,cold
M4,2009-07-17T13:00:00Z,14.4,77.0,15.4,warm
M1,2003-09-17T03:00:00Z,16.9,85.0,16.2,warm
M2,2014-09-09T10:00:00Z,13.76,77.7,14.56,warm
M3,2013-02-11T15:00:00Z,8.57,66.8,10.66,cold
M2,2011-12-10T21:00:00Z,9.22,79.1,11.75,mild
M2,2010-01-09T20:00:00Z,3.9,67.0,8.9,cold
M4-Archive,2006-11-20T23:00:00Z,8.1,75.0,12.6,mild
M5,2007-08-20T00:00:00Z,15.0,95.0,15.0,warm
M3,2009-04-25T08:00:00Z,9.9,75.0,11.1,cold
